ID,FC,p
PCDHGA5,-0.238906867,1
TTC7B,-0.122328054,1
AABR07026805.1,0.153620068,1
YLPM1,-0.045668373,1
EPHX3,0.05696855,1
TADA2B,-0.027552507,1
GEMIN6,0.1851583,1
TENM2,-0.123785329,1
WDR36,-0.031924645,1
SOX17,-0.182789226,1
SLC25A2,0.077588233,1
SRSF7,0.11683057,1
LOC100910875,-0.15145832,1
AABR07005985.1,0.138870787,1
IL17RC,-0.234499213,1
CCDC187,-0.069138483,1
AC129824.1,0.119516658,1
VWC2L,0.135345649,1
CCP110,0.09841221,1
PPID,0.068586765,1
CCDC125,-0.0802353,1
FASTKD3,0.097408941,1
IKZF2,-0.257887457,1
LOC100910708,0.215324981,1
FITM2,-0.068359528,1
ZFP324,-0.092596784,1
NUBPL,0.001121269,1
AABR07060293.1,0.723872173,1
STAM2,0.041179791,1
METTL25,0.131179208,1
RGD1564804,-0.222204317,1
CDC42BPG,0.077593173,1
ZBTB45,-0.113714213,1
ADAMTS3,0.004945818,1
CD27,0.712199788,1
SLC6A15,-0.015909009,1
PCDHB4,0.076033569,1
TMEM116,0.882350678,1
TRIM28,-0.104643007,1
MN1,-0.091866611,1
VLDLR,0.003105908,1
ENGASE,0.09252758,1
NMI,0.059147747,1
RPS25,0.001416059,1
AC119015.1,-0.099502455,1
RTEL1,-0.033229026,1
UBE2M,-0.117075537,1
LY6G5B,-0.140884748,1
PLS3,0.081364661,1
FAM102B,-0.144496573,1
LOC100302465,-0.355634184,1
MZF1,-0.145883003,1
TAPBPL,0.10810791,1
KLF14,0.614656784,1
TSGA10IP,-0.316756257,1
TRAPPC9,-0.054892212,1
AABR07053879.1,-0.962762528,1
DPYSL4,-0.17901427,1
JAKMIP3,0.024308843,1
RERG,-0.144459465,1
NDUFV3,0.245597451,1
MBD5,-0.051806842,1
LHFPL1,0.067305353,1
NEURL1B,0.030243379,1
TTC26,-0.012184103,1
SLC35E3,0.054360986,1
LOC680039,0.015920069,1
ELP5,0.193779768,1
CASC1,0.034459735,1
SYNDIG1L,-0.073753886,1
POP4,0.026824595,1
APPBP2,0.120515676,1
GPR101,0.41446586,1
EIF3EL1,0.114913855,1
AABR07050545.1,-0.075287905,1
NMNAT2,-0.09561311,1
EXD2,0.046809454,1
USP32,0.049150676,1
H1FX,-0.309854305,1
PLEKHF1,0.23124149,1
IBTK,0.101187588,1
NXPE1,0.278617836,1
UBXN10,-0.06176619,1
LAIR1,-0.106396201,1
CNN1,0.162739734,1
CNDP1,-0.160411879,1
ADAMTSL2,-0.197749923,1
NINL,-0.134842112,1
USF3,-0.136997279,1
HTATSF1,0.170837629,1
SLC38A5,0.072941078,1
TRPM3,-0.083173976,1
PPP4R3A,0.179453678,1
TSKU,0.022477396,1
CDC6,0.1206052,1
AABR07015346.1,0.480875627,1
NIT2,-0.222202774,1
TMIE,0.031219898,1
ZPBP,0.55580811,1
LILRA5,0.262446634,1
ZNHIT3,-0.435753899,1
MAP7D3,-0.699735563,1
FNIP2,0.018575202,1
AABR07041232.1,0.521983791,1
PTK2B,-0.073531097,1
NXPE2,0.091738088,1
WIPF2,-0.002051397,1
AABR07037173.1,-0.25425179,1
RGD1311343,-0.6334995,1
PIGW,0.148394818,1
TMEM26,0.934541174,1
GGNBP2,0.169958207,1
PPIAL4D,-0.030641769,1
REXO4,0.073860173,1
SOX5,-0.051566292,1
AC141969.1,-0.042367369,1
AC120486.1,-1.043198535,1
NBEAL2,0.043952317,1
CMSS1,-0.038824956,1
DHRS11,-0.070238633,1
IQGAP3,0.16051315,1
MRM1,-0.04596215,1
ANKRD11,-0.021325859,1
ACTRT3,0.468158291,1
PLSCR3,-0.201852161,1
RDH13,0.030216019,1
RLF,0.117680456,1
MYNN,0.117481401,1
POLN,-0.107476388,1
LRRC34,0.191755022,1
CCDC8,-0.048867272,1
JCAD,-0.092319352,1
PLPPR3,0.019288044,1
EPS8L1,-0.593276514,1
PNMA8A,0.021481178,1
CDH15,-0.039171594,1
ZFP133,-0.054970418,1
AC094055.1,0.484645012,1
SMG7,0.006887125,1
LRRC31,0.469305887,1
AABR07039447.1,0.30292678,1
ZHX3,-0.106395471,1
CRIP1,-0.280823063,1
DSCAM,-0.08637535,1
CRYZL1,0.114999499,1
PF4,0.262446634,1
AABR07021402.1,-0.027494602,1
TMEM109,-0.086564238,1
RPS13,0.060992549,1
ADAMTS7,-0.182113222,1
TNNT1,0.108100188,1
MECR,-0.031510679,1
RGD1563620,-0.030541391,1
ARPC5,0.023968167,1
TMEM38B,0.239674023,1
FHAD1,0.324425589,1
CHIT1,0.599391698,1
LOC360479,0.021187095,1
TMEM35B,0.251048306,1
TMEM255A,0.067459191,1
SDHAF4,0.088460872,1
ARHGEF18,0.117843019,1
CPA2,-0.061149825,1
SLC7A14,-0.014639716,1
PEX11G,0.130274521,1
PSMD3,-0.084120916,1
HARS,-0.091044571,1
CYTL1,-0.490646636,1
WHAMM,0.030007833,1
AABR07011698.1,-0.433613831,1
FKTN,0.08253,1
MKI67,-0.203070521,1
KANSL1L,0.124114866,1
DNAAF2,0.039815999,1
PLD1,0.038293393,1
TEX22,0.112746574,1
TEPSIN,-0.0725298,1
ASMTL,0.1488506,1
ANKRD16,-0.068370392,1
ELMOD2,0.102928719,1
TSTD3,0.188941668,1
SP9,-0.037069552,1
MGME1,-0.389797854,1
SH2B3,-0.040611128,1
PHETA1,0.152948328,1
COLGALT2,-0.05775953,1
MIEF2,0.014186651,1
AKAP17A,-0.056126859,1
NUP160,0.009727291,1
TMEM209,0.01468145,1
TNNI3K,-0.243263596,1
PBRM1,0.049346878,1
RGD1560795,-0.03591269,1
RGD1309104,-0.059895583,1
SH3BGR,0.27904524,1
LOC103694875,-0.172508271,1
ANKRD13D,-0.03216065,1
LCA5L,-0.6802283,1
LAX1,-0.171762935,1
TMEM141,-0.208736592,1
USP36,-0.045782377,1
TPPP,0.016355686,1
LRRC55,0.259042182,1
TMEM150B,-0.223266742,1
MYRF,-0.070686801,1
TEX52,1.368766608,1
GART,-0.143646869,1
LOC103694876,0.08466543,1
CRYZ,0.189564901,1
DHRSX,-0.122254118,1
TYW3,0.027265047,1
ZFP438,-0.004863304,1
AABR07067600.1,0.263672337,1
FAT4,-0.052516698,1
ALKBH5,0.101681109,1
MMP11,0.181917246,1
ARSE,0.018828536,1
SOX13,-0.113310415,1
LOC103694872,-0.034417485,1
LRRC14B,0.044855877,1
EDEM3,0.034289736,1
UNC80,-0.009500833,1
GPHN,-0.089353601,1
ETNK2,-0.235577648,1
CCDC66,-0.02366317,1
RFXAP,0.040489875,1
NPEPL1,-0.046867768,1
HHIPL1,-0.062878737,1
VPREB3,0.435038007,1
PTCD2,-0.088172045,1
PPP1R1B,-0.327920266,1
PCNP,0.006505883,1
CDC20,0.190287038,1
NEUROD2,-0.107047936,1
RMND5A,-0.0014696,1
MCF2L,-0.139703724,1
AABR07030524.1,-0.461454622,1
LOC257650,0.539230499,1
RPRML,-0.090526587,1
LOC100909869,0.137997773,1
ELOVL1,0.053380506,1
LOC100364457,0.135112942,1
USH1G,-0.469320052,1
GNL3,0.028859302,1
MED8,-0.13922452,1
PPP1R15B,0.088029639,1
WDR1,-0.052994831,1
ZC3H18,-0.097863458,1
SOCS5,0.173636228,1
RPS18,0.017568588,1
ILVBL,-0.05486853,1
RGD1560523,0.062023618,1
RHNO1,0.161651199,1
PLEKHM1,-0.073805159,1
TCTN1,-0.049178379,1
MANSC1,-0.017836844,1
ZFP518B,0.019390259,1
AABR07052523.1,1.050928399,1
AC141959.1,-0.257939213,1
USP30,-0.060275926,1
HIBCH,0.109977742,1
AABR07011672.1,-0.897852522,1
PLD4,-0.180661301,1
ARHGAP27,-0.161644798,1
PCNX2,-0.121778267,1
CCDC138,0.162112943,1
ALKBH2,0.002074676,1
TCEAL8,-0.172854252,1
MCPH1,-0.004461173,1
AABR07035074.1,-0.116560132,1
IFNAR1,-0.115658205,1
EDAR,-0.010122684,1
AABR07037203.1,-0.035296104,1
PNPLA1,-0.184922248,1
AGPAT5,-0.040862575,1
KIF26B,-0.082422095,1
HMCN1,-0.311277943,1
LOC100911196,-0.069111548,1
AKT1,-0.116262828,1
KSR2,-0.109875989,1
XKR5,-0.411268559,1
IL10RB,0.080739586,1
SIVA1,0.1554567,1
BRPF3,-0.018817493,1
OLIG1,-0.017863698,1
TOX3,-0.044411571,1
AABR07065602.1,-0.208429058,1
RGD1566386,0.039733173,1
MAP10,0.128164706,1
OLIG2,0.044989405,1
SZT2,-0.026674557,1
AABR07049821.2,-0.170505738,1
SLC28A2,0.207954777,1
RGD1562726,0.290696925,1
FBXW5,-0.225365258,1
LOC361346,-0.013435717,1
SHF,-0.17836513,1
CTNS,0.049194243,1
LOC100362366,0.041227836,1
SCO1,0.214001906,1
C8G,-0.053278355,1
SLC39A6,0.039175161,1
NTSR1,-0.420967333,1
DGAT1,-0.109823766,1
ACVRL1,-0.060440582,1
NDUFB7,-0.109733646,1
OTOR,-0.05308339,1
LCN12,0.026834144,1
PRKAR1B,-0.049724074,1
GAL3ST3,-0.206206258,1
GSTO1,-0.039210551,1
AABR07073039.1,-0.136187289,1
ATXN7L2,-0.102286149,1
TMEM81,-0.23530577,1
B9D2,-0.001380985,1
GBP4,-0.745424125,1
VGLL3,-0.758308842,1
ABCC6,-0.161765006,1
RGD1565498,-0.069608382,1
WDR35,-0.010562784,1
GSAP,0.22769801,1
CFAP77,0.278914632,1
OASL2,-0.088776521,1
BEX3,-0.108113409,1
AC128901.1,2.728802975,1
SORCS3,-0.046770032,1
POLR2A,-0.201455892,1
AC128207.1,-0.011907165,1
SLC9A5,-0.088885274,1
EBF1,0.071930667,1
PKNOX2,0.059046603,1
RAI14,0.470478311,1
SLC4A8,-0.051479593,1
ATP5MG,-0.109616451,1
CYP2T1,0.029100021,1
PRR36,-0.011129743,1
RTP4,0.172607807,1
A2M,-0.150751276,1
LOC100910807,0.034362825,1
VPS9D1,-0.128750778,1
EPPIN,0.173847697,1
CCDC9B,0.125857096,1
ZFP868,0.288436288,1
DAB2,0.092877931,1
RPS29,0.325631891,1
ZBED3,-0.076665197,1
CDC42EP4,-0.187425157,1
MBD3,-0.088831153,1
AC125757.1,0.022290008,1
ACAN,-0.036281843,1
LOC102555453,0.459750207,1
KRT1,0.486741453,1
RGD1561671,0.202385258,1
RT1-S2,0.086601642,1
SHISA6,-0.257323437,1
ZFP112,0.064769065,1
MKNK2,-0.072515919,1
LOC103690070,-0.084569193,1
GEMIN8,-0.095748209,1
MT-ND6,0.181807236,1
ZFP84,0.079615457,1
AABR07035357.1,0.010659853,1
CUBN,-0.13146546,1
ZDHHC14,-0.180909381,1
TTK,0.032602901,1
HIRIP3,0.009255875,1
ZCCHC4,-0.089023663,1
WDR44,0.286392233,1
UNC5C,0.033066815,1
DPM3,-0.28017491,1
HMGN5B,0.255611763,1
HSPB7,-0.366505541,1
AABR07005031.1,-0.139564109,1
NAP1L3,0.174147591,1
FOXR1,0.423119801,1
TRABD,-0.125534529,1
AABR07057190.1,-0.408092507,1
PARP16,-0.184233069,1
CYP2D5,-0.500746089,1
AABR07057586.1,0.636163254,1
ADGRL1,-0.08259338,1
TRABD2B,-0.218565369,1
AY172581.2,0.529885386,1
RGD1308430,0.006778122,1
RBM11,-0.013537643,1
PDGFD,0.2646222,1
TMEM69,0.244708784,1
STX1A,-0.022702189,1
AABR07053716.1,0.392070644,1
ABCC5,0.01562693,1
CYP2D1,-0.119168594,1
AABR07033882.1,0.122860981,1
RASA1,0.128721205,1
GBP7,0.23317093,1
DHX30,-0.073994741,1
UBA7,0.021647989,1
DIABLO,0.023514877,1
ZFP354C,0.07385242,1
RNF13,0.188683739,1
MOGAT3,-0.6334995,1
VCAN,0.076787971,1
AABR07072266.1,0.00120102,1
ZMYM5,0.236704842,1
SFMBT2,-0.234101223,1
HGH1,-0.007491592,1
PLEKHO2,0.001842482,1
PCDHB10,0.153882003,1
PITPNM2,-0.088221754,1
AABR07053166.1,-0.612650914,1
KCNN1,-0.268733511,1
LOC103692785,0.997593577,1
E2F3,-0.234237999,1
GPAA1,-0.217929809,1
AGGF1,0.066147135,1
LRMP,0.080378109,1
AC099294.1,0.090578714,1
GTF2F2,0.21480198,1
CCSER1,-0.02853423,1
CAR5B,-0.08002155,1
ECHDC2,0.376542638,1
ZFP180,-0.099548518,1
LOC100363268,-0.268151798,1
AABR07036375.1,-0.256670567,1
SCN7A,-0.145572872,1
SERINC1,-0.071463049,1
PRRT2,0.114939438,1
ABHD3,-0.055812507,1
LOC682793,-0.110815187,1
RT1-N2,0.053430307,1
DUSP8,-0.001270071,1
BCAM,-0.058235997,1
ACTG2,0.112746574,1
RPL21,0.908392744,1
RGD1565784,0.077336985,1
AC109942.1,0.193348336,1
LOC498231,0.012870026,1
AABR07052519.1,-0.19394423,1
GRHL3,0.442504395,1
KLHL2,-0.126217527,1
LOC108352650,-0.05525839,1
EPC2,0.101710297,1
ROR1,-0.176226443,1
AABR07058422.1,-0.13714432,1
RP9,0.261677558,1
SLC26A10,-0.080581925,1
RGD1562608,-0.146976518,1
LOC685619,-0.143304141,1
ZNF768,0.11902603,1
TAPBP,-0.038435133,1
HOGA1,0.041799656,1
PLXNB1,-0.036915581,1
SLC26A9,0.642981636,1
CBS,-0.011818969,1
LOC102551435,0.201447869,1
NRBP2,-0.109506571,1
CISH,0.366473355,1
ECI3,0.022256446,1
LOC304725,0.219525097,1
CXADRL1,0.047014023,1
FAM222B,-0.082332171,1
COQ10A,0.077104769,1
APEH,0.095237562,1
RPS4X-PS9,-0.128030349,1
LRCH2,-0.001717167,1
SRSF11,-0.079407203,1
AABR07064000.1,-0.335745501,1
ROBO2,0.028976106,1
NKAIN2,-0.084234979,1
ROBO1,-0.069837823,1
LOC100362149,0.216523007,1
ACOT6,0.130904801,1
CLEC2L,-0.014973543,1
LOC100365958,-0.242608678,1
RNF213,0.01389036,1
WDFY4,-0.334147113,1
IL1RAPL1,0.002438924,1
TBCE,0.017066978,1
RGD1564606,-4.098247119,1
ZNF354B,0.028942654,1
CLIC1,-0.117622978,1
LOC102555727,2.893619824,1
PIM3,0.137278149,1
MT-ND4,0.088237735,1
GSTM1,-0.124779453,1
PID1,0.198753997,1
DIRAS1,-0.040488321,1
P2RY13,0.343147838,1
ACR,-0.165335545,1
ATM,0.16792569,1
MAOB,-0.072449771,1
PAK1,-0.027998919,1
CDC26,-0.01635475,1
OGN,0.401163899,1
LRRC4C,-0.003487677,1
TOMM34,-0.132754665,1
AABR07002774.2,0.116819945,1
TSPAN4,0.056562494,1
KCNE2,0.358769673,1
AABR07035218.1,-0.121810439,1
PRTN3,-0.081896386,1
CEP164,0.181198634,1
AABR07056636.1,-0.115894295,1
CDH19,0.216420915,1
AABR07070957.1,-0.042722347,1
LETMD1,0.05004633,1
AABR07021384.1,-0.0924336,1
SPC24,-0.579536927,1
PRSS56,-0.295719398,1
DENND6B,-0.03822305,1
SLC8A3,-0.060862547,1
MRPL41,-0.240410105,1
GUCY1A2,-0.034825313,1
STAG2,0.134999899,1
HBA-A1,0.244263516,1
RWDD3,0.218828136,1
SPOCK3,0.005928207,1
GOLGA4,0.002578459,1
CILP,0.181449026,1
0,-0.105223426,1
TPK1,-0.041265809,1
PIK3C2B,-0.057259384,1
GYPC,-0.743107819,1
GRINA,-0.14291266,1
AABR07033023.1,0.402490288,1
RGD1563861,0.425648629,1
XRCC4,0.190724179,1
MT-ND5,0.10480875,1
ZBTB16,-0.184612606,1
INSR,0.021685524,1
AABR07007675.1,-0.471377849,1
HERPUD2,-0.027959239,1
AABR07054368.1,-0.126153764,1
ROBO3,0.763080364,1
ERCC6,-0.03498043,1
ATP1A1,-0.09406417,1
ALPI,0.033909339,1
MYO3B,-0.770321036,1
FBXW17,-0.047814872,1
SOX11,-0.150943484,1
AABR07038355.1,0.001073952,1
ZNHIT6,0.087136838,1
VAMP3,-0.051540993,1
LOC100359600,-0.494522415,1
FAIM,0.078577714,1
DUSP14,0.088337494,1
TRAIP,0.008714208,1
MBOAT4,-0.473660451,1
AABR07029275.1,0.341042024,1
KPNA5,0.164348344,1
CYP11B3,0.346533609,1
MSN,-0.139960332,1
ORMDL2,-0.108385243,1
PTPN11,0.010463681,1
CLK3,0.038953769,1
EML2,-0.082632853,1
AABR07031494.1,0.225151224,1
ADGRL3,0.113687928,1
LOC100362109,-0.262645954,1
THSD7A,-0.220135192,1
BMP8A,0.046041563,1
DHX16,-0.0765885,1
ZFP819,0.394119271,1
KRT10,-0.040856143,1
AABR07042903.1,-0.193638657,1
LRRC10B,-0.091345558,1
PLOD2,0.428050537,1
TMEM192,0.051219873,1
FNDC1,0.169401224,1
CERKL,0.13009407,1
VPS13C,0.008668382,1
ABCG3L1,0.354987954,1
TCAF2,-0.15086174,1
CLPX,0.144773343,1
LOC688932,-1.361207765,1
HACD3,0.123862552,1
LOC300308,0.374016386,1
COX7C,0.073380307,1
FNDC5,-0.21360441,1
AABR07051892.1,0.402528486,1
TANGO2,0.124925347,1
BTLA,-0.6802283,1
ANKHD1,0.080687553,1
FAM19A3,-0.362172972,1
FAM83H,-0.08566769,1
PLEKHG2,-0.218700159,1
ATP2B2,-0.036665677,1
ZFP563,0.00861451,1
EPHA3,-0.100640788,1
AC095947.1,0.07217223,1
EML4,0.030470935,1
ZFP251,-0.032603557,1
GOLGB1,-0.013882082,1
OTOGL,-0.556271838,1
GPR83,-0.038093414,1
MORN2,-0.446187303,1
FAM98A,-0.159616624,1
AABR07040095.1,-0.465827472,1
ADCK5,0.024255849,1
LOC100362684,0.248052069,1
AABR07006627.1,0.049006033,1
PCDHGA9,0.058215282,1
MROH1,-0.040863278,1
MT-CO2,0.438967703,1
LSM6,0.053927641,1
EI24,-0.042732736,1
ARRB1,-0.025595583,1
DNAJB12,-0.166687779,1
ZFP958,0.117121656,1
ZFP870,-0.239537798,1
LOC302576,-0.15687477,1
TMEM47,0.275349052,1
LOC100364116,0.636796363,1
AABR07027322.1,-0.380636433,1
RAB9A,0.128143941,1
ORMDL3,-0.062945058,1
AC105662.1,-0.472209289,1
GSTA4,0.034070382,1
RIMBP3,0.01703481,1
FAIM,0.021925029,1
UBE2L6,0.419053387,1
MUM1L1,0.15383904,1
RPL9,0.163306506,1
AY172581.9,0.092540752,1
RABGGTA,-0.083499149,1
AABR07072761.1,-0.181576522,1
NFASC,-0.065321147,1
ZFP879,0.111266011,1
SARNP,0.14834606,1
LOC500331,-0.179803658,1
GZMM,0.133576992,1
SLC26A11,-0.068342716,1
DPP6,-0.015555683,1
OLR34,-0.060803694,1
RGS12,-0.137426022,1
SMC5,0.200266612,1
AC126572.3,-0.213679092,1
LOC100359951,0.196152452,1
ANKRD52,-0.067495087,1
LOC689899,-0.258759948,1
SLC25A45,0.558369699,1
FOXR2,0.279777194,1
ENOX2,-0.12178571,1
TF,0.048766302,1
EIF4A1,-0.087512538,1
CAMKMT,0.041417684,1
EHMT2,0.002815351,1
LMF2,-0.086956316,1
USP13,-0.015590673,1
MT-ND1,-0.019273037,1
MAN2C1,-0.104604919,1
PPM1B,0.029105128,1
AABR07033162.1,-0.108317053,1
AABR07004397.1,0.239867299,1
DDX5,0.026349974,1
VPS26A,-0.09057047,1
LRRC2,0.20439813,1
MS4A6BL,0.370224013,1
CYP26C1,0.033909339,1
MT-CO3,0.134064003,1
AC094053.1,-0.522369475,1
CPSF1,-0.073596199,1
RT1-A2,0.045330397,1
BSN,-0.210440914,1
CFH,0.010458051,1
CSMD1,0.006399098,1
FBRSL1,-0.019845321,1
ASGR2,0.23893603,1
C4B,0.119161066,1
LOC690468,0.3000502,1
ZFP2,0.170401048,1
NHS,0.078726373,1
DGKB,0.107012165,1
ADARB2,0.120834828,1
SYTL2,0.080240302,1
OLR35,-1.519318748,1
CTNND1,-0.028855301,1
IGDCC3,-0.07231951,1
LOC100912427,-0.002874405,1
MEX3D,0.247176139,1
CADM2,0.114893606,1
ATP6V1H,0.000464332,1
AABR07043031.1,0.374726671,1
AABR07037307.1,-0.05910469,1
CALM2,0.067731807,1
HTR2C,0.139972785,1
HS6ST2,0.089337292,1
RELA,-0.078501709,1
CTF2,0.67306521,1
GRIK4,-0.161102941,1
LEXM,0.13587541,1
RTN4R,0.049031409,1
GRID2IP,-0.084634985,1
ZFP82,0.066304947,1
LOC102552378,-0.401871819,1
FAT1,-0.020306038,1
LOC108351137,-0.285123965,1
SCNN1B,-0.095969421,1
B3GALT5,-0.011417798,1
AC136588.2,-0.204218569,1
ZFP764,0.021966902,1
CYP2J4,-0.461378318,1
RPL36AL,-0.202435009,1
ZFP292,0.292217487,1
HMGN3,-0.015442644,1
MT-ND2,0.194898131,1
GTDC1,0.160919951,1
RPS4Y2,0.128509316,1
LOC100911252,-0.233326887,1
LOC100362751,0.025280677,1
MT-ND4L,0.697929068,1
WAS,-0.344722452,1
AC120486.2,0.174726971,1
SI,-1.000749442,1
AABR07066516.1,-0.106903444,1
STAT2,-0.140955567,1
ERGIC3,-0.106150089,1
RT1-CE7,-0.160230005,1
ROCK1,0.21191356,1
MOV10L1,-0.500746089,1
SYCE1L,0.099891056,1
KLHL1,0.007891125,1
ZSCAN22,0.091276441,1
TECTA,0.014702543,1
SNRPE,0.320792804,1
CARM1,-0.07327119,1
SMARCC2,-0.056057286,1
NTNG1,0.12820918,1
IRGM,-0.180625663,1
CCL24,-0.87859306,1
NFKBIZ,0.064131556,1
AABR07054319.1,-0.418622591,1
ARHGAP15,0.041542994,1
WDR46,-0.099056248,1
SND1,-0.063843554,1
ARNT,0.027346303,1
LOC100362054,-0.500746089,1
F8,-0.060380222,1
SCFD1,0.189499784,1
MGAT1,-0.006911758,1
ACSM5,-0.025746158,1
SLC39A11,-0.413152259,1
AABR07055776.1,0.705755748,1
RGD1561327,0.136665505,1
NRP2,-0.105658997,1
MAPK12,0.193023664,1
LOC108349606,-0.177271073,1
LEKR1,0.415834287,1
SIAE,0.155116215,1
RGD1304694,0.02613954,1
AABR07034639.1,-0.519238106,1
AABR07054361.1,0.698769152,1
AABR07064305.1,-0.035794265,1
LOC100909485,0.187476775,1
CACNA2D3,-0.13155229,1
TRAPPC3L,-0.128289007,1
AABR07059563.1,0.775949316,1
TNFRSF1A,-0.355641792,1
LOC108348287,0.071927268,1
ABI1,0.019618627,1
ZFP110,-0.118140847,1
AY172581.10,-1.252195573,1
ANKRD37,0.095964927,1
AABR07063082.1,-0.645041841,1
IFT22,0.076500255,1
KIF1C,-0.011459902,1
HPRT1,0.175807234,1
LOC499235,0.139257395,1
AABR07009715.1,0.755580219,1
DAZAP1,0.059520987,1
STK32B,-0.016491039,1
MAB21L2,-0.715875375,1
HPS3,-0.035331257,1
AC097129.1,-0.795763748,1
HYAL2,-0.163699156,1
EIF1A,-0.028627689,1
CDCA8,-0.061242196,1
AC117869.1,0.157950704,1
NOVA1,0.174472229,1
HAVCR2,0.096072204,1
STPG1,0.035349706,1
MANBAL,-0.104747367,1
ZFP128,0.130549821,1
COL16A1,-0.147234855,1
ZFP663,0.01582557,1
HDLBP,-0.054287942,1
DPP3,-0.141927281,1
ARMH1,-0.316198232,1
TMEM170B,0.203705841,1
FTL1,-0.02380309,1
KLRA2,1.44686931,1
AABR07039133.2,-0.052820332,1
AABR07071287.1,0.636163254,1
DCAF12L2,-0.265189536,1
SYNDIG1,-0.103502925,1
LOC100362384,0.073017679,1
LARP1,-0.145607252,1
AABR07030162.1,0.496581156,1
ZFP648,-0.059492156,1
ZFP455,-0.169143675,1
LOC100363469,-0.235615038,1
AABR07048308.2,-1.933703477,1
NANOS3,0.934703983,1
SH2D1B,-0.534682073,1
RT1-CE3,-0.376789626,1
GLS2,-0.002655078,1
AABR07006688.2,-0.23113685,1
RTL4,0.342108108,1
LOC108351058,-0.009950765,1
DCHS1,-0.102965741,1
AC133270.1,0.196053293,1
CCDC58,-0.037371783,1
CCNH,0.073942806,1
LOC500948,-0.090372647,1
ZFP839,-0.111488586,1
SLC6A5,0.108747188,1
ACE2,-0.171903707,1
LPP,-0.368809202,1
RASGEF1A,-0.133146757,1
AABR07026539.1,0.097170114,1
TRIM15,0.378405317,1
MAP3K5,0.033692068,1
AABR07071294.1,0.673320525,1
RGD1563601,-0.087829228,1
PPFIBP1,-0.040432929,1
ECM2,0.291536138,1
DNAJC30,-0.201199454,1
ELOC,0.044544856,1
FAM216A,-0.067019531,1
LOC108351703,-0.19773879,1
FAM71E1,0.108055276,1
GBP2,-0.000260747,1
FMN1,0.116749487,1
MT-CYB,0.020904122,1
CHCHD7,0.042006144,1
CNGB1,0.73790812,1
MEF2D,-0.076017595,1
COL6A4,-0.025746158,1
RANGAP1,-0.092829962,1
HIST3H2BB,0.154827812,1
AABR07068650.1,0.092646743,1
EPHB3,-0.193051854,1
LOC691427,-0.104082405,1
SORT1,-0.065001246,1
NCKIPSD,-0.054568323,1
WFDC6B,-0.471051506,1
SLC44A2,-0.010735148,1
ARIH2,-0.014035737,1
NKAIN4,-0.317226446,1
ARMH4,0.04400954,1
NDUFA4L2,-0.189572875,1
LSAMP,-0.183187257,1
ACTR3B,-0.085137901,1
AABR07021871.1,0.141827581,1
AABR07065438.1,-0.086181188,1
NCAM1,-0.031032934,1
STT3A,0.136615408,1
LOC367195,0.050949818,1
HDAC10,-0.105868123,1
TIMELESS,-0.264405563,1
KLK6,-0.27987746,1
BIN2,-0.154416889,1
ENAH,-0.021212573,1
AABR07052587.1,-0.010122684,1
AABR07066416.1,0.149719477,1
AABR07071986.1,0.161459274,1
IZUMO4,-0.066724986,1
LOC100361645,-0.060190904,1
AABR07019341.1,-0.269813883,1
IMPDH2,-0.011357376,1
AABR07045632.1,0.810634521,1
PCDH10,-0.018422075,1
MT-ATP6,0.035468619,1
PRIM1,-0.115617234,1
SMIM15,0.134363699,1
TTLL7,-0.001964304,1
LOC688981,0.13587541,1
HAPLN1,0.211949639,1
TMEM200B,0.933189502,1
AABR07058914.1,-0.612650914,1
TMEM42,-0.114672634,1
SUPT5H,-0.068206183,1
ATP9B,-0.017990297,1
RGD1560108,-0.076575606,1
ZFP462,-0.013161294,1
POGK,0.102465456,1
GFRAL,-1.047552582,1
DYNC2H1,0.107501118,1
DLEC1,-0.124041111,1
LOC691427,0.397251092,1
AABR07043514.1,0.142284752,1
UQCRC1,-0.085578878,1
CDC42EP3,0.32163416,1
ADCY2,0.065875459,1
RAB11FIP3,-0.056663151,1
CCDC15,0.033356413,1
SCMH1,-0.119317875,1
CFAP97,0.154478436,1
CREB3L3,-0.243263596,1
UQCRB,0.08977744,1
CNTNAP5B,0.019578842,1
EDA,0.039202899,1
CDYL,-0.035616362,1
MROH6,0.398063119,1
SNRPG,-0.587832007,1
PLCD1,-0.133164455,1
GBP5,0.208103845,1
ACSM3,0.060157493,1
SIN3A,-0.099047752,1
SWT1,0.368168948,1
CYP2D4,0.028009703,1
POLG,-0.203583757,1
MSMO1,0.02039244,1
LOC108349682,0.051296659,1
DSEL,0.384183969,1
AABR07058658.1,0.335078133,1
PDIA5,-0.007349265,1
DIRAS2,-0.122744955,1
AABR07029269.1,-0.17763324,1
RASL12,-0.002222593,1
LOC103690996,-4.041897251,1
KCNIP4,0.084991021,1
TBCEL,0.038730702,1
PAQR9,-0.148257312,1
AABR07026002.1,0.163218384,1
ATP1A4,-0.464320087,1
NAGLU,-0.11884725,1
ESYT2,-0.012633657,1
TYMP,-0.128164208,1
TFCP2,-0.109714551,1
RGD1559575,0.423464253,1
RGD1562136,0.068330793,1
H3F3C,0.011503941,1
MTUS2,0.005880072,1
TMEM161B,0.41602949,1
AC108595.1,0.002736051,1
SLC10A5,-0.060074328,1
TMPRSS9,-0.252937715,1
TMOD3,0.148032399,1
PARD3,-0.076861352,1
RSL1D1,1.101342602,1
