ID	FC
Nrros	-0.19
Alg3	-0.19
Neto1	-0.19
Egfl8	-0.19
Has1	-0.19
Adra2a	-0.19
AABR07054189.1	-0.19
Dnaaf5	-0.19
Yod1	-0.19
Gpatch2	-0.19
Vip	-0.19
Eef2k	-0.19
Rergl	-0.19
MGC94891	-0.19
Mir485	-0.19
Sult6b1	-0.19
AABR07030630.1	-0.19
AABR07012012.1	-0.19
AABR07061902.2	-0.19
LOC102551356	-0.19
AABR07070603.1	-0.19
Mrpl32	-0.19
Gnptg	-0.19
Sez6	-0.19
Slc35b3	-0.19
Dennd1b	-0.19
AABR07039648.1	-0.19
Gng10	-0.19
Lxn	-0.19
Txlna	-0.19
Spon2	-0.19
Ccdc177	-0.19
Pigq	-0.19
LOC100910678	-0.19
Sbsn	-0.19
Ccdc34	-0.19
Ephb3	-0.19
Nat8f5	-0.19
Sh3bp4	-0.19
Arid5a	-0.19
Sgca	-0.19
AABR07070046.1	-0.19
Ubtd1	-0.19
Ribc1	-0.19
Tspan18	-0.19
Atg101	-0.19
Mif	-0.19
Rbms3	-0.19
Tdrd1	-0.19
LOC100910979	-0.19
AC120486.11	-0.19
Tomm6	-0.19
Ddx28	-0.19
Dffb	-0.19
AABR07042903.1	-0.19
Nr1h2	-0.19
Dio3	-0.19
Slc29a2	-0.19
Rims2	-0.19
AABR07043365.1	-0.19
AABR07018038.2	-0.19
AABR07052519.1	-0.19
Serping1	-0.19
Dcaf15	-0.19
Spire2	-0.19
Pgap3	-0.19
Bmp5	-0.19
Cabp7	-0.20
RGD1307554	-0.20
Syt2	-0.20
Rgmb	-0.20
Tp53	-0.20
Bmp6	-0.20
LOC100360791	-0.20
Map4k1	-0.20
Yipf3	-0.20
AABR07044362.2	-0.20
Gria1	-0.20
AABR07035955.1	-0.20
Plin2	-0.20
AC128848.1	-0.20
Rnf150	-0.20
Cyren	-0.20
Cox18	-0.20
Map3k20	-0.20
Zfp575	-0.20
Pirt	-0.20
AABR07008805.1	-0.20
AABR07056680.1	-0.20
Oscar	-0.20
Pex13	-0.20
Fubp3	-0.20
Prkab1	-0.20
Sema4c	-0.20
Rpusd3	-0.20
Dda1	-0.20
Tbc1d7	-0.20
Zfp36	-0.20
N6amt1	-0.20
Gpnmb	-0.20
Tac3	-0.20
Fndc3b	-0.20
Extl1	-0.20
Atp6v1f	-0.20
Ak8	-0.20
Ppp1r3e	-0.20
Elfn2	-0.20
LOC108351703	-0.20
Mcrip2	-0.20
Adamtsl2	-0.20
Tmed1	-0.20
Yipf2	-0.20
RGD1302996	-0.20
Fabp3	-0.20
Kdm6b	-0.20
Lrrfip1	-0.20
Jrk	-0.20
S100a10	-0.20
Zc3hav1l	-0.20
Irs1	-0.20
Sox12	-0.20
Zbtb43	-0.20
AABR07029958.1	-0.20
Fgf11	-0.20
Zfp64	-0.20
Ttc7a	-0.20
Vsig10l	-0.20
Klhl17	-0.20
Krba1	-0.20
Adra2c	-0.20
Mafb	-0.20
Nqo1	-0.20
Taf4b	-0.20
Ramp3	-0.20
Mfsd13a	-0.20
Sec14l1	-0.20
Lpl	-0.20
Parl	-0.20
Wdr81	-0.20
Pcsk6	-0.20
AABR07073181.1	-0.20
Arhgef28	-0.20
Derl3	-0.20
LOC108348201	-0.20
Tpcn2	-0.20
Gpr157	-0.20
Mamstr	-0.20
Dnajc30	-0.20
Napsa	-0.20
Natd1	-0.20
Myh2	-0.20
Polr2a	-0.20
Plscr3	-0.20
Lamb1	-0.20
LOC103694877	-0.20
Thap7	-0.20
Mid1	-0.20
Tesc	-0.20
Spata32	-0.20
Kb15	-0.20
Ubtd2	-0.20
Fbxw4	-0.20
Snrpa	-0.20
Rpl36al	-0.20
Wwc1	-0.20
Cdh4	-0.20
Uba52	-0.20
Mgat5	-0.20
Pamr1	-0.20
Serpine3	-0.20
Tnk1	-0.20
Adgrd1	-0.20
AABR07037510.2	-0.20
Zdhhc4	-0.20
Mki67	-0.20
Crebl2	-0.20
Islr	-0.20
Rab27b	-0.20
Tmem121b	-0.20
Tcn2	-0.20
Degs2	-0.20
Plekhn1	-0.20
Dnmt1	-0.20
Gdf10	-0.20
Polg	-0.20
Arhgef26	-0.20
Katnb1	-0.20
Fam89a	-0.20
Mrpl30	-0.20
Tsen2	-0.20
Relb	-0.20
Tmem138	-0.20
Tmem39b	-0.20
Fbxo7	-0.20
Ushbp1	-0.20
AABR07049038.1	-0.20
AC136588.2	-0.20
Nkain3	-0.20
Kcnj2	-0.20
Adamts8	-0.20
Exoc3l2	-0.20
Plin4	-0.20
Slc40a1	-0.20
Tspy26	-0.20
Ipo13	-0.20
AABR07041724.2	-0.20
Alad	-0.20
Grasp	-0.21
LOC102553088	-0.21
AABR07048211.1	-0.21
Sh3rf1	-0.21
Rrp7a	-0.21
Gpr150	-0.21
Mrpl28	-0.21
Hpca	-0.21
Zranb3	-0.21
AABR07060778.1	-0.21
Thegl	-0.21
Mdfi	-0.21
Trim63	-0.21
C5	-0.21
Cldn20	-0.21
RGD1559588	-0.21
AABR07051395.1	-0.21
Mir344g	-0.21
LOC252890	-0.21
Lpcat2b	-0.21
Golm1	-0.21
Rpl41	-0.21
Tspan8	-0.21
Trh	-0.21
Wipi1	-0.21
Map3k13	-0.21
Myo5b	-0.21
Tmem53	-0.21
Gal3st3	-0.21
Sapcd1	-0.21
Cyp2u1	-0.21
Nepro	-0.21
Hcar2	-0.21
RF00026	-0.21
LOC288913	-0.21
Foxo1	-0.21
Casz1	-0.21
Ston1	-0.21
Panx2	-0.21
Cnih2	-0.21
Cyb561d2	-0.21
Mrpl34	-0.21
AC109542.1	-0.21
Tubb4b	-0.21
0	-0.21
Inafm1	-0.21
Ly6e	-0.21
Lyrm2	-0.21
Rpl35a	-0.21
Plekhg5	-0.21
Tmem11	-0.21
Alkbh4	-0.21
Wdr76	-0.21
Ehd3	-0.21
Nme1	-0.21
Xaf1	-0.21
Endou	-0.21
Flvcr1	-0.21
AABR07065602.1	-0.21
Ybx2	-0.21
Sap30	-0.21
_	-0.21
Tmem141	-0.21
Nudt1	-0.21
Sspo	-0.21
AC126572.7	-0.21
Rpl35al1	-0.21
Acot8	-0.21
Ppard	-0.21
Rasgrp3	-0.21
AABR07005985.2	-0.21
Syde1	-0.21
Vsir	-0.21
Cops7b	-0.21
Sox6	-0.21
Apex1	-0.21
Haus5	-0.21
Midn	-0.21
Vps37c	-0.21
Smim35	-0.21
Nol9	-0.21
Magoh	-0.21
Dexi	-0.21
AC118434.3	-0.21
AC114111.2	-0.21
AABR07030919.1	-0.21
Bsn	-0.21
Nrde2	-0.21
Steap3	-0.21
Bcl7b	-0.21
AABR07055280.1	-0.21
Cyp2j10	-0.21
Cybb	-0.21
Fer1l5	-0.21
Aldh1l1	-0.21
Nrp1	-0.21
Ptprn	-0.21
Igf2	-0.21
Arhgap19	-0.21
H6pd	-0.21
AABR07058158.1	-0.21
Tmem223	-0.21
Fam107b	-0.21
Ghr	-0.21
Wdr4	-0.21
Spsb4	-0.21
RF00405	-0.21
Zfp777	-0.21
Osbpl3	-0.21
Gsdmd	-0.21
Dbr1	-0.21
Zbtb42	-0.21
LOC316124	-0.21
Timm10	-0.21
Wdr83	-0.21
Mblac1	-0.21
Ptprv	-0.21
AABR07015812.2	-0.21
Hpdl	-0.21
Htr3a	-0.21
Nat10	-0.21
Slco2b1	-0.21
Pold1	-0.21
AABR07026311.1	-0.21
Zfp13	-0.21
Fndc5	-0.21
AC126572.3	-0.21
Fastk	-0.21
LOC103689949	-0.21
Tmprss6	-0.21
Mtfp1	-0.21
Pdcd2l	-0.21
RGD1310587	-0.21
Prkcg	-0.21
Uhrf1	-0.21
Ciao2b	-0.21
Ppdpf	-0.21
Flrt1	-0.22
Lhx2	-0.22
Snca	-0.22
Abl2	-0.22
Ptges3l1	-0.22
Lin7a	-0.22
Apool	-0.22
Ank1	-0.22
Pak6	-0.22
Ccdc80	-0.22
Kctd1	-0.22
Arap3	-0.22
Erich6	-0.22
Bckdha	-0.22
Stard8	-0.22
Atp5mc1	-0.22
Egr4	-0.22
Tmem104	-0.22
Rad51ap1	-0.22
AABR07058831.1	-0.22
LOC103690002	-0.22
Tekt5	-0.22
LOC297756	-0.22
Limk1	-0.22
Cox7b	-0.22
Tmem125	-0.22
Nhsl1	-0.22
Rgcc	-0.22
Fbxo24	-0.22
Kcnn3	-0.22
Slc40a1	-0.22
Ckb	-0.22
AABR07028887.1	-0.22
Med26	-0.22
Gpaa1	-0.22
Zscan25	-0.22
Adcy4	-0.22
Tspan14	-0.22
Selenom	-0.22
Arhgef7	-0.22
Cavin3	-0.22
N4bp3	-0.22
Capn6	-0.22
Gabpb2	-0.22
B3gnt9	-0.22
Fmo2	-0.22
LOC500028	-0.22
AABR07044383.1	-0.22
Rab13	-0.22
Trabd2b	-0.22
Plekhg2	-0.22
LOC691143	-0.22
Pxn	-0.22
Jtb	-0.22
Kcnj5	-0.22
Pemt	-0.22
Lrrc14	-0.22
Myof	-0.22
Nme6	-0.22
Scd	-0.22
Icoslg	-0.22
Aloxe3	-0.22
Pmepa1	-0.22
Lmnb2	-0.22
Igfbp2	-0.22
Moxd1	-0.22
Ccdc6	-0.22
Rnf123	-0.22
Hmg20b	-0.22
Bloc1s1	-0.22
Mad2l2	-0.22
Thsd7a	-0.22
Oprd1	-0.22
Mocs3	-0.22
Fgd2	-0.22
Csrp2	-0.22
AC136661.1	-0.22
Wnt10b	-0.22
Spaca5	-0.22
Ccdc110	-0.22
AABR07020966.1	-0.22
LOC102554659	-0.22
Csf2ra	-0.22
LOC108350501	-0.22
Tigd2	-0.22
Klhdc4	-0.22
Tanc1	-0.22
AABR07049060.1	-0.22
Fbl	-0.22
Gnb1l	-0.22
Stxbp2	-0.22
Galnt14	-0.22
Nit2	-0.22
RGD1564804	-0.22
Zfpm2	-0.22
RT1-M5	-0.22
Mirlet7c2	-0.22
AABR07032237.1	-0.22
AABR07026137.2	-0.22
AABR07028797.1	-0.22
Slc25a24	-0.22
Fdxr	-0.22
Dhps	-0.22
Ryr1	-0.22
AABR07055919.2	-0.22
Cplx2	-0.22
Sgcd	-0.22
Tmem150b	-0.22
C3ar1	-0.22
Mpg	-0.22
Pigs	-0.22
Tlcd1	-0.22
Lrrc8b	-0.22
Spi1	-0.22
Tbrg4	-0.22
Dusp15	-0.22
Chrdl1	-0.22
AABR07040938.1	-0.22
Sncg	-0.22
Ltv1	-0.22
AABR07006258.2	-0.22
Wdr24	-0.22
Pigz	-0.22
Rcor1	-0.23
Pcdh17	-0.23
Wbp1l	-0.23
Alyref	-0.23
Zfp688	-0.23
Ier3	-0.23
Fbxw5	-0.23
Nat9	-0.23
AC134224.2	-0.23
Lims2	-0.23
Ftsj1	-0.23
AABR07028488.1	-0.23
Ino80	-0.23
Cavin4	-0.23
Tor3a	-0.23
Spata20	-0.23
P2rx3	-0.23
Hjurp	-0.23
Tspan11	-0.23
Pik3cd	-0.23
Bmp15	-0.23
Plg	-0.23
Serpinb6a	-0.23
LOC103690016	-0.23
Bag2	-0.23
Hrh2	-0.23
Zmiz1	-0.23
Utp20	-0.23
Gmeb1	-0.23
Ddo	-0.23
Emid1	-0.23
AABR07007121.1	-0.23
Sbk1	-0.23
Per2	-0.23
Nek8	-0.23
Slc25a19	-0.23
C1rl	-0.23
P2rx7	-0.23
Mas1	-0.23
Svbp	-0.23
Bysl	-0.23
Pcp4	-0.23
LOC100360846	-0.23
Rxfp3	-0.23
AABR07015078.1	-0.23
Pln	-0.23
RGD1562229	-0.23
Radx	-0.23
Mlh1	-0.23
Spred2	-0.23
Ski	-0.23
Tmem270	-0.23
Fam72a	-0.23
AABR07036010.1	-0.23
Rrp9	-0.23
Fosb	-0.23
Rhpn2	-0.23
Mybl2	-0.23
Etfbkmt	-0.23
Dscaml1	-0.23
Bcl2l12	-0.23
Enkd1	-0.23
AABR07006688.2	-0.23
Kcnk10	-0.23
AABR07055943.1	-0.23
Ell	-0.23
Kcnk15	-0.23
Mrtfa	-0.23
Fau	-0.23
Fez2	-0.23
Bfsp1	-0.23
Mettl2b	-0.23
Slc30a3	-0.23
Clybl	-0.23
Lhx6	-0.23
Atp6v0e2	-0.23
Pnoc	-0.23
LOC100911252	-0.23
Gpr135	-0.23
Naip2	-0.23
Rae1	-0.23
AABR07024593.2	-0.23
Flna	-0.23
Il16	-0.23
Btbd11	-0.23
Nhlrc2	-0.23
Ttc23	-0.23
Psmb8	-0.23
Crim1	-0.23
Sfmbt2	-0.23
Dpyd	-0.23
E2f3	-0.23
Chrm2	-0.23
Arrdc3	-0.23
Ahr	-0.23
Il17rc	-0.23
Shc3	-0.23
Rgs10	-0.23
Cnih3	-0.23
Cd276	-0.23
Bmp4	-0.23
Endov	-0.23
Adamts15	-0.23
LOC100911548	-0.24
Tmem81	-0.24
Etnk2	-0.24
LOC100363469	-0.24
Gpat3	-0.24
Cartpt	-0.24
Crnkl1	-0.24
Mgst3	-0.24
Rorb	-0.24
Mir3074	-0.24
Bdh1	-0.24
Iqgap2	-0.24
Timp4	-0.24
Plekhg1	-0.24
Kif7	-0.24
Col28a1	-0.24
LOC100360828	-0.24
AABR07035832.1	-0.24
Mx2	-0.24
Tmem156	-0.24
Mirlet7d	-0.24
RF00604	-0.24
RF00601	-0.24
Hspbp1	-0.24
Fam135b	-0.24
Tacr1	-0.24
Osgep	-0.24
Inpp5j	-0.24
Fbxl15	-0.24
Piezo2	-0.24
Tnfrsf11a	-0.24
Trmt11	-0.24
Fndc9	-0.24
Gpr26	-0.24
Etv4	-0.24
Pcdhga5	-0.24
Iqcd	-0.24
Gimap5	-0.24
Mst1r	-0.24
Dvl3	-0.24
LOC108348070	-0.24
Zfp870	-0.24
Itpka	-0.24
Ttll12	-0.24
Adcy7	-0.24
Phf19	-0.24
Ciz1	-0.24
Mrpl41	-0.24
Rxra	-0.24
Paqr8	-0.24
Apobec2	-0.24
AC103221.1	-0.24
Mir29b2	-0.24
RF00002	-0.24
Klf5	-0.24
AABR07070307.1	-0.24
Cacng3	-0.24
Pak4	-0.24
Tmem208	-0.24
Man1c1	-0.24
Slc5a11	-0.24
AABR07065598.1	-0.24
Nr4a2	-0.24
Zfp472	-0.24
AABR07054614.1	-0.24
LOC100365958	-0.24
LOC102550892	-0.24
Tulp3	-0.24
Auts2	-0.24
Cav3	-0.24
Dnase1l3	-0.24
Nmur1	-0.24
Sh3rf2	-0.24
LOC500567	-0.24
Tnni3k	-0.24
Creb3l3	-0.24
Ceacam4	-0.24
AABR07048427.3	-0.24
RF00108	-0.24
RF00191	-0.24
AABR07063282.1	-0.24
RF00026	-0.24
AABR07056156.1	-0.24
Zfp319	-0.24
Aldh1l2	-0.24
RGD1561517	-0.24
Procr	-0.24
Izumo1r	-0.24
Hdac1l	-0.24
Cdk6	-0.24
Col6a6	-0.24
Syt9	-0.24
Grik3	-0.24
Nod1	-0.24
Slc8a1	-0.24
Msantd1	-0.24
Rad54l	-0.24
Ndufb6	-0.24
Ttc28	-0.25
Rasgef1b	-0.25
Cacna1h	-0.25
Zfp691	-0.25
Atp5f1e	-0.25
Myo7a	-0.25
Npas4	-0.25
Dtnbp1	-0.25
Slc9a2	-0.25
Fam69c	-0.25
Cyp4f37	-0.25
Foxf1	-0.25
Tap1	-0.25
Rad54l2	-0.25
Clec11a	-0.25
Hmbox1	-0.25
Grem1	-0.25
Zswim1	-0.25
Ptpru	-0.25
Elof1	-0.25
0	-0.25
Prlr	-0.25
Mri1	-0.25
Hyal3	-0.25
Rbm15b	-0.25
Ces5a	-0.25
Cnst	-0.25
Ltb	-0.25
Plp2	-0.25
LOC103694381	-0.25
Zswim5	-0.25
Copz2	-0.25
Hsd11b1	-0.25
Rhbdd3	-0.25
Gcnt7	-0.25
Myb	-0.25
AC111831.2	-0.25
Aqp11	-0.25
Bola3	-0.25
LOC108348062	-0.25
Stard6	-0.25
Tmc7	-0.25
Kcng2	-0.25
Anxa2	-0.25
Chchd6	-0.25
Ncapg2	-0.25
Sema4b	-0.25
Gcnt1	-0.25
Nfkbib	-0.25
AC126148.1	-0.25
Pinx1	-0.25
Mtbp	-0.25
Tmem106a	-0.25
Ly6l	-0.25
RT1-CE1	-0.25
Tyro3	-0.25
AC114460.1	-0.25
Tdp1	-0.25
Ptprk	-0.25
St5	-0.25
Bloc1s4	-0.25
B4galt4	-0.25
Actl10	-0.25
Rab12	-0.25
Tgfb3	-0.25
Sst	-0.25
RGD1308117	-0.25
Tmprss9	-0.25
AC109942.2	-0.25
Mob3c	-0.25
Pgm2	-0.25
LOC691113	-0.25
Fzd10	-0.25
Ptrh1	-0.25
Snrpd2	-0.25
Sipa1l3	-0.25
Cmtm8	-0.25
Tmem143	-0.25
AABR07037173.1	-0.25
Scfd2	-0.25
Hilpda	-0.25
Lgals3bp	-0.25
Nsun5	-0.25
Cmklr1	-0.25
Fezf2	-0.25
Fam199x	-0.25
Ankrd55	-0.25
AABR07006025.1	-0.26
Armc2	-0.26
Zic2	-0.26
Sars2	-0.26
Thpol1	-0.26
Nmrk1	-0.26
LOC103694079	-0.26
Abi3	-0.26
AABR07036375.1	-0.26
Dcst2	-0.26
Nudt16l1	-0.26
Slc25a1	-0.26
Lsm11	-0.26
Adamtsl3	-0.26
Alpg	-0.26
Mthfsd	-0.26
Bcl7c	-0.26
Shisa6	-0.26
Mpv17l	-0.26
Rad51	-0.26
Pigz	-0.26
Gipr	-0.26
Cldn15	-0.26
Pomc	-0.26
Osgin1	-0.26
Ikzf2	-0.26
AC141959.1	-0.26
Zdhhc23	-0.26
Lcat	-0.26
Scube1	-0.26
Ntng2	-0.26
Slc8b1	-0.26
LOC501038	-0.26
LOC689899	-0.26
Ncan	-0.26
Ddb2	-0.26
AC119336.1	-0.26
AABR07027555.1	-0.26
Cope	-0.26
Zfp580	-0.26
Kirrel1	-0.26
Cd74	-0.26
Oaf	-0.26
Cyp26b1	-0.26
Htr5b	-0.26
Dnaaf1	-0.26
Syce1	-0.26
Prmt3	-0.26
AABR07039153.2	-0.26
AABR07064061.1	-0.26
AABR07065498.1	-0.26
Ptgs2	-0.26
Kcnc4	-0.26
Usp49	-0.26
Ndufa11	-0.26
Car12	-0.26
Fam198b	-0.26
Hacd4	-0.26
Cklf	-0.26
LOC102546864	-0.26
Ect2	-0.26
LOC100362109	-0.26
AABR07034657.1	-0.26
AABR07049948.1	-0.26
Il18rap	-0.26
AABR07000658.1	-0.26
RF00322	-0.26
Gata5	-0.26
RF00181	-0.26
Cck	-0.26
Pola2	-0.26
Rnf19b	-0.26
RGD1566099	-0.26
Nptx2	-0.26
Dnajc4	-0.26
Ccnb1	-0.26
Dlx5	-0.26
Sowahb	-0.26
Hykk	-0.26
Dcdc2b	-0.26
Nsmce1	-0.26
Timeless	-0.26
Rnf39	-0.26
Thsd7b	-0.26
AABR07056953.1	-0.26
Dcaf12l2	-0.27
Gjd2	-0.27
Fstl1	-0.27
LOC100909725	-0.27
LOC102553613	-0.27
Tie1	-0.27
Foxs1	-0.27
Plcb2	-0.27
Cisd3	-0.27
AABR07028615.1	-0.27
Bend5	-0.27
Cdc25c	-0.27
AABR07037451.1	-0.27
Dock6	-0.27
AABR07068536.1	-0.27
Slc2a6	-0.27
Msto1	-0.27
Ucp2	-0.27
AABR07046866.1	-0.27
LOC100363268	-0.27
Cdh5	-0.27
AABR07032392.1	-0.27
Rhof	-0.27
Ptma	-0.27
Pcdhb6	-0.27
Slit3	-0.27
Kcnn1	-0.27
LOC108348098	-0.27
Ccdc88b	-0.27
Rxrg	-0.27
Spry1	-0.27
Samhd1	-0.27
Fam241a	-0.27
Tat	-0.27
Glra4	-0.27
AABR07061842.1	-0.27
AABR07019341.1	-0.27
Bcl11b	-0.27
Phospho1	-0.27
Cplx1	-0.27
Wdr91	-0.27
Tinagl1	-0.27
Rsu1	-0.27
Slc12a3	-0.27
Cpne7	-0.27
Klhl6	-0.27
Tns1	-0.27
Tbx3	-0.27
AC129370.1	-0.27
Sash3	-0.27
Nop10	-0.27
Borcs8	-0.27
Cachd1	-0.27
Clec4a1	-0.27
AABR07061755.1	-0.27
Eif2d	-0.27
Spry4	-0.27
Prmt8	-0.27
Furin	-0.27
Leng9	-0.27
Nrn1	-0.27
Barhl2	-0.27
LOC108348233	-0.27
Htr1d	-0.27
Serpinb1a	-0.27
P2ry2	-0.27
Cend1	-0.27
Rcc1	-0.27
Tmem177	-0.27
Zfp286a	-0.27
Itgae	-0.27
Ccdc163	-0.27
Zbtb18	-0.28
Fmo4	-0.28
Fadd	-0.28
Stk32a	-0.28
Coro7	-0.28
Abhd15	-0.28
Gcat	-0.28
Cplx3	-0.28
AC128212.1	-0.28
Cebpd	-0.28
Ecd	-0.28
RGD1308134	-0.28
Cpne2	-0.28
Erbb2	-0.28
NEWGENE_1306267	-0.28
Dydc2	-0.28
AABR07062033.1	-0.28
AC126581.1	-0.28
Cep89	-0.28
Lama4	-0.28
Ndufaf8	-0.28
Slamf8	-0.28
Lrrc38	-0.28
Lto1	-0.28
Vipr2	-0.28
AABR07043772.1	-0.28
Ccnd3	-0.28
Kcng1	-0.28
Klk6	-0.28
Gli2	-0.28
S1pr2	-0.28
Dpm3	-0.28
Cmtm7	-0.28
Crip1	-0.28
Fam163a	-0.28
Nectin1	-0.28
Tbx1	-0.28
Grpr	-0.28
Cdkn3	-0.28
Marveld1	-0.28
Ociad2	-0.28
Asb2	-0.28
Fam184b	-0.28
Ccr10	-0.28
AABR07004992.1	-0.28
Cox5b	-0.28
Slc47a2	-0.28
Akr1c19	-0.28
AABR07059258.1	-0.28
Adrb2	-0.28
Pmel	-0.28
LOC680875	-0.28
Bclaf3	-0.28
Pcbd1	-0.28
Fam166a	-0.28
LOC108351137	-0.29
Elfn1	-0.29
Pak1ip1	-0.29
Gpr146	-0.29
AC127784.2	-0.29
Zbtb20	-0.29
Nrg2	-0.29
Synm	-0.29
Gpr4	-0.29
Pdpn	-0.29
Igfbp4	-0.29
Srrd	-0.29
Adat2	-0.29
Fgr	-0.29
Anks4b	-0.29
Mycn	-0.29
LOC102547897	-0.29
Wnt7b	-0.29
Faap100	-0.29
Pcdha4	-0.29
Mgam	-0.29
Tigd5	-0.29
Ikbke	-0.29
Gnas	-0.29
Col20a1	-0.29
A3galt2	-0.29
LOC108348130	-0.29
Trmt12	-0.29
Sh3tc1	-0.29
Mphosph8	-0.29
Arhgap6	-0.29
RGD1304622	-0.29
Htr4	-0.29
RGD1566138	-0.29
RGD1305350	-0.29
Gpr143	-0.29
Chrna5	-0.29
Cptp	-0.29
Egfl7	-0.29
Tec	-0.29
Cfap57	-0.29
Nudt15	-0.29
Tcf19	-0.29
Ptgs1	-0.29
LOC103694169	-0.29
Rnf217	-0.29
Tmem266	-0.29
Cyp4f1	-0.29
Wfs1	-0.29
LOC100910636	-0.30
Nrg1	-0.30
Cmc1	-0.30
Hapln3	-0.30
Itk	-0.30
Abra	-0.30
Cpz	-0.30
Magix	-0.30
Ackr4	-0.30
Prss56	-0.30
Mir343	-0.30
AABR07049862.1	-0.30
AABR07007130.2	-0.30
AABR07044375.1	-0.30
AABR07014987.1	-0.30
Zfpm1	-0.30
Cuta	-0.30
Wnt9b	-0.30
Sp140	-0.30
Mir1249	-0.30
Klhl36	-0.30
Fam173b	-0.30
Slc36a1	-0.30
Lzts2	-0.30
Slc17a8	-0.30
Gpsm2	-0.30
Gpr160	-0.30
Tdh	-0.30
Zbtb12	-0.30
Ccdc124	-0.30
Spata6	-0.30
Pno1	-0.30
Odaph	-0.30
Spryd4	-0.30
Accs	-0.30
Nrm	-0.30
RGD1311946	-0.30
RGD1561590	-0.30
LOC497940	-0.30
C1ql3	-0.30
Irf7	-0.30
Selplg	-0.30
Trpc7	-0.30
Lmf1	-0.30
Tgfbr2	-0.30
Pvalb	-0.30
Epha8	-0.30
Fermt3	-0.30
Dnph1	-0.30
Arhgap30	-0.30
LOC684871	-0.30
Nudt17	-0.30
AC142360.1	-0.30
Chrd	-0.30
Polm	-0.30
Atrx	-0.31
Il2rg	-0.31
Tbx10	-0.31
AC134087.1	-0.31
LOC498316	-0.31
Slco4a1	-0.31
St6gal1	-0.31
AC108576.1	-0.31
Traf3ip2	-0.31
Mdga1	-0.31
AABR07039356.1	-0.31
Poc1a	-0.31
Aen	-0.31
Ebf2	-0.31
Lilrb3a	-0.31
Vasn	-0.31
Npb	-0.31
AABR07003173.1	-0.31
LOC100911140	-0.31
RF00100	-0.31
AABR07018115.3	-0.31
Slc38a4	-0.31
Rnls	-0.31
Stil	-0.31
Serpinc1	-0.31
RGD1563400	-0.31
Lingo1	-0.31
H1fx	-0.31
Tceanc	-0.31
Grhl2	-0.31
Ky	-0.31
Akr1c14	-0.31
AABR07026536.1	-0.31
AABR07010907.1	-0.31
Slc27a6	-0.31
Rad9b	-0.31
Cdnf	-0.31
Hmcn1	-0.31
Smpdl3b	-0.31
Snrnp25	-0.31
AABR07010620.1	-0.31
Pxmp4	-0.31
AABR07058985.1	-0.31
Ctrl	-0.31
Slc9a1	-0.31
AABR07021536.1	-0.31
Naaladl1	-0.31
AC128084.2	-0.31
Col9a1	-0.31
AC123494.1	-0.32
Tbc1d22a	-0.32
AABR07071876.1	-0.32
Armh1	-0.32
Ntn3	-0.32
Igfbp3	-0.32
Krt8	-0.32
Dusp13	-0.32
AABR07024972.1	-0.32
AABR07059009.1	-0.32
RF01183	-0.32
AABR07022653.1	-0.32
AABR07053470.1	-0.32
AABR07063682.1	-0.32
AABR07044081.2	-0.32
Tsga10ip	-0.32
Nek11	-0.32
Zfp641	-0.32
Nkain4	-0.32
Bace2	-0.32
Tonsl	-0.32
LOC100911402	-0.32
Fa2h	-0.32
Aurka	-0.32
Tpm2	-0.32
Lgals1	-0.32
Slc16a2	-0.32
Trpc2	-0.32
Esrrb	-0.32
Nmb	-0.32
Oaz3	-0.32
Dnali1	-0.32
Rinl	-0.32
AABR07067310.2	-0.32
Prrx1	-0.32
Hs6st3	-0.32
Cgnl1	-0.32
Aspdh	-0.32
LOC501297	-0.32
Gas2l3	-0.32
AABR07049892.1	-0.32
Spata5l1	-0.32
Rbp4	-0.32
Mirlet7b	-0.32
Kcnh8	-0.32
Nup37	-0.32
Pdzd3	-0.32
Vsx2	-0.32
AC095947.4	-0.32
Alg12	-0.32
Ccdc167	-0.32
Chek2	-0.32
AABR07060133.1	-0.32
AABR07033829.1	-0.32
AABR07043748.1	-0.32
AABR07029195.1	-0.32
Tmem167b	-0.32
Arpc1b	-0.32
AABR07002898.1	-0.32
Sapcd2	-0.32
Selenov	-0.32
LOC100363537	-0.32
Stard5	-0.33
LOC689479	-0.33
Gpc6	-0.33
Ube3d	-0.33
AABR07028997.1	-0.33
AABR07060610.1	-0.33
Pus1	-0.33
Cmc4	-0.33
St8sia5	-0.33
Uqcrq	-0.33
P2rx5	-0.33
Llph	-0.33
Mecom	-0.33
LOC102549714	-0.33
Ppp1r1b	-0.33
Qprt	-0.33
LOC103691261	-0.33
Traf3ip3	-0.33
Lpar4	-0.33
Qsox1	-0.33
Gatc	-0.33
Klf4	-0.33
AABR07060833.1	-0.33
Zfp362	-0.33
Amotl1	-0.33
Mustn1	-0.33
Crispld1	-0.33
Hdac9	-0.33
Mreg	-0.33
Nes	-0.33
LOC685203	-0.33
LOC100911572	-0.33
Rxfp2	-0.33
Cyp27a1	-0.33
Rrh	-0.33
Fbxl18	-0.33
Obscn	-0.33
Tm4sf19	-0.33
Il15ra	-0.33
AABR07059807.1	-0.33
Slc35d3	-0.33
Il25	-0.33
Lrrn4cl	-0.33
Tgm7	-0.33
AABR07035412.2	-0.33
Gmeb2	-0.33
Wdfy4	-0.33
Nppa	-0.33
Pole	-0.33
Cd93	-0.33
Tmc4	-0.34
Rtn4rl2	-0.34
Vim	-0.34
